29 | 17 | 3.1507
30 | 14 | 1.3834
31 | 14 | 2.5024
32 | 14 | 1.4651
33 | 12 | 1.0930
34 | 12 | 0.9998
35 | 12 | 1.1787
36 | 12 | 0.5129
37 | 11 | 0.4543
38 | 10 | 0.9642
39 | 10 | 0.4701
40 | 10 | 0.6963
41 | 9 | 0.2277
42 | 9 | 0.3814
43 | 10 | 0.3046
44 | 7 | 0.1388
45 | 7 | 0.1665
46 | 6 | 0.1234
47 | 7 | 0.1297
48 | 6 | 0.1265
49 | 5 | 2.6587
50 | 4 | 1.0269
51 | 3 | 0.2336
52 | 2 | 0.1411
53 | 4 | 0.0667
54 | 3 | 0.0250
55 | 3 | 0.0074
56 | 2 | 0.0027
57 | 2 | 0.0007
58 | 1 | 0.0002
58 | 1 | 0.0003
59 | 0 | 0.0001
59 | 0 | 0.0001
0 | 4 | 0.1301
1 | 3 | 0.1261
2 | 4 | 0.1991
3 | 5 | 0.3968
4 | 8 | 0.4971
5 | 6 | 0.6476
6 | 9 | 0.8235
6 | 9 | 1.0121
7 | 6 | 1.2126
8 | 7 | 1.3240
9 | 10 | 2.7793
10 | 9 | 2.2631
11 | 9 | 2.0979
12 | 8 | 2.7780
13 | 12 | 3.0653
14 | 12 | 4.7412
15 | 11 | 2.4833
16 | 12 | 3.4762
17 | 12 | 3.0505
18 | 11 | 1.7281
19 | 11 | 2.8604
20 | 13 | 3.1846
21 | 12 | 2.6693
22 | 12 | 1.3680
23 | 12 | 2.7274
24 | 9 | 1.4018
25 | 12 | 1.4834
26 | 10 | 1.0500
27 | 13 | 1.4894
28 | 14 | 1.1295
29 | 15 | 2.0742
30 | 15 | 2.8786
31 | 14 | 1.4723
32 | 13 | 0.9144
33 | 11 | 1.1646
34 | 11 | 0.5537
35 | 11 | 0.6525
36 | 12 | 1.1704
37 | 11 | 1.1561
38 | 11 | 0.8127
39 | 11 | 0.6654
40 | 10 | 0.6433
41 | 9 | 0.3226
42 | 8 | 0.2516
43 | 7 | 0.1342
44 | 7 | 0.1370
45 | 6 | 0.2058
46 | 5 | 0.0735
47 | 4 | 0.0582
48 | 5 | 0.0930
49 | 4 | 1.5063
50 | 6 | 0.4917
51 | 5 | 0.1159
52 | 4 | 0.0455
53 | 3 | 0.0148
54 | 5 | 0.0129
55 | 3 | 0.0037
56 | 4 | 0.0026
57 | 3 | 0.0003
57 | 3 | 0.0011
58 | 2 | 0.0002
58 | 2 | 0.0007
59 | 1 | 0.0003
60 | 0 | 0.0001
60 | 0 | 0.0001
0 | 4 | 0.1330
1 | 3 | 0.1681
2 | 4 | 0.2200
3 | 5 | 0.4598
4 | 8 | 0.4335
5 | 6 | 0.8179
6 | 9 | 1.0770
7 | 5 | 1.2115
8 | 4 | 1.5952
9 | 5 | 1.7696
10 | 7 | 1.5248
11 | 6 | 2.5135
12 | 6 | 3.9393
13 | 9 | 2.6700
14 | 11 | 1.8974
15 | 11 | 2.0070
16 | 10 | 3.2606
17 | 12 | 2.5618
18 | 10 | 3.3168
19 | 10 | 2.4690
20 | 10 | 3.0055
21 | 10 | 1.2080
22 | 14 | 1.1580
23 | 13 | 0.9016
24 | 13 | 1.6348
25 | 14 | 2.3473
26 | 13 | 1.4090
27 | 13 | 3.2836
28 | 13 | 3.1844
29 | 17 | 3.1258
30 | 14 | 2.4751
31 | 14 | 2.3341
32 | 14 | 1.5060
33 | 12 | 1.0908
34 | 12 | 0.9977
35 | 12 | 0.8126
36 | 12 | 0.4825
37 | 13 | 0.5920
38 | 12 | 0.5557
39 | 12 | 1.0513
40 | 11 | 0.9714
41 | 10 | 0.5487
42 | 7 | 0.4166
43 | 9 | 0.4273
44 | 6 | 0.3805
45 | 6 | 0.3324
46 | 5 | 0.2171
47 | 6 | 0.1515
48 | 5 | 0.1225
49 | 4 | 2.3790
50 | 2 | 0.9593
51 | 5 | 0.5171
52 | 2 | 0.1816
53 | 2 | 0.0467
54 | 1 | 0.0224
55 | 3 | 0.0070
56 | 2 | 0.0027
57 | 2 | 0.0008
58 | 1 | 0.0004
59 | 1 | 0.0003
60 | 0 | 0.0001
60 | 0 | 0.0001
0 | 4 | 0.1154
1 | 3 | 0.1648
2 | 4 | 0.2393
3 | 5 | 0.3605
4 | 8 | 0.5269
5 | 6 | 1.0093
6 | 9 | 1.0887
7 | 5 | 1.0737
8 | 4 | 1.5547
9 | 5 | 1.5683
10 | 7 | 1.7777
11 | 6 | 1.8900
12 | 6 | 2.6629
13 | 9 | 2.8413
14 | 11 | 2.9907
15 | 11 | 2.6729
16 | 10 | 3.1594
17 | 12 | 2.9402
18 | 10 | 2.4082
19 | 10 | 2.0578
20 | 10 | 2.1385
21 | 10 | 1.4448
22 | 14 | 1.2242
23 | 13 | 0.7742
24 | 13 | 1.8662
25 | 14 | 3.3236
26 | 13 | 3.5686
27 | 13 | 3.3429
28 | 13 | 1.8550
29 | 17 | 3.9023
30 | 14 | 1.8421
31 | 14 | 2.3278
32 | 14 | 1.8184
33 | 12 | 1.4157
34 | 12 | 1.0482
35 | 13 | 1.1132
36 | 12 | 0.9490
37 | 12 | 0.7138
38 | 11 | 0.5411
39 | 12 | 0.6133
40 | 10 | 0.7967
41 | 10 | 0.5417
42 | 8 | 0.3869
43 | 9 | 0.3343
44 | 8 | 0.2502
45 | 9 | 0.2832
46 | 8 | 0.1665
47 | 7 | 0.2275
48 | 6 | 0.2658
49 | 7 | 4.2490
50 | 8 | 2.3430
51 | 9 | 0.7498
52 | 6 | 0.2935
53 | 7 | 0.0930
54 | 6 | 0.0231
55 | 5 | 0.0095
56 | 4 | 0.0014
57 | 3 | 0.0013
58 | 2 | 0.0005
59 | 1 | 0.0003
60 | 0 | 0.0002
60 | 0 | 0.0001
0 | 4 | 0.1374
1 | 3 | 0.1911
2 | 4 | 0.2806
3 | 5 | 0.3882
4 | 8 | 0.5974
5 | 6 | 0.9081
6 | 9 | 1.0035
7 | 5 | 1.2780
8 | 4 | 1.7726
9 | 5 | 2.3409
10 | 7 | 2.4103
11 | 6 | 2.1756
12 | 6 | 3.3332
13 | 9 | 2.5743
14 | 11 | 2.4135
15 | 11 | 2.3130
16 | 10 | 2.8761
17 | 12 | 3.1071
18 | 10 | 3.3636
19 | 11 | 1.4786
20 | 11 | 3.3305
21 | 10 | 1.6342
22 | 14 | 3.2731
23 | 14 | 2.7236
24 | 13 | 2.8123
25 | 14 | 2.1069
26 | 10 | 2.0249
27 | 11 | 1.1448
28 | 9 | 1.7571
29 | 9 | 1.1334
30 | 9 | 0.6031
31 | 10 | 1.0240
32 | 9 | 1.8394
33 | 13 | 2.5728
34 | 13 | 3.1013
35 | 13 | 1.3328
36 | 10 | 0.8068
37 | 9 | 0.7140
38 | 8 | 0.5753
39 | 7 | 0.2663
40 | 5 | 0.5033
41 | 5 | 0.3510
42 | 4 | 0.3437
43 | 5 | 0.2185
44 | 4 | 0.3626
45 | 7 | 0.3241
46 | 6 | 0.3336
47 | 8 | 0.2996
48 | 7 | 0.2350
49 | 8 | 8.2977
50 | 6 | 2.1021
51 | 6 | 0.6398
52 | 5 | 0.2372
53 | 6 | 0.0638
54 | 4 | 0.0197
55 | 2 | 0.0049
56 | 0 | 0.0032
57 | 0 | 0.0003
57 | 0 | 0.0011
58 | 0 | 0.0001
58 | 0 | 0.0005
59 | 1 | 0.0003
60 | 0 | 0.0001
60 | 0 | 0.0001
0 | 4 | 0.1138
1 | 3 | 0.1658
2 | 4 | 0.3269
3 | 5 | 0.4530
4 | 8 | 0.5958
5 | 6 | 0.8271
6 | 9 | 1.1568
7 | 5 | 1.3779
8 | 4 | 1.6164
9 | 5 | 1.3566
10 | 7 | 2.3609
11 | 6 | 2.1587
12 | 6 | 3.8283
13 | 9 | 3.5594
14 | 11 | 1.6123
15 | 11 | 2.3435
16 | 10 | 2.6291
17 | 12 | 2.7595
18 | 10 | 2.1376
19 | 11 | 1.5887
20 | 11 | 2.8791
21 | 10 | 2.4608
22 | 14 | 2.4168
23 | 14 | 1.9224
24 | 13 | 1.5953
25 | 14 | 2.3765
26 | 10 | 1.7293
27 | 11 | 1.1228
28 | 9 | 2.2183
29 | 9 | 1.3825
30 | 9 | 0.5862
31 | 10 | 0.8619
32 | 9 | 1.9954
33 | 13 | 2.7403
34 | 13 | 1.9976
35 | 13 | 1.6737
36 | 12 | 1.2714
37 | 10 | 0.7021
38 | 12 | 0.9447
39 | 9 | 0.4964
40 | 9 | 0.7741
41 | 9 | 0.2758
42 | 7 | 0.4253
43 | 9 | 0.5124
44 | 7 | 0.2936
45 | 6 | 0.2412
46 | 4 | 0.2438
47 | 5 | 0.1701
48 | 5 | 0.1532
49 | 4 | 2.4718
50 | 4 | 1.2037
51 | 4 | 0.3641
52 | 3 | 0.1388
53 | 3 | 0.0426
54 | 2 | 0.0292
55 | 2 | 0.0048
56 | 1 | 0.0029
57 | 2 | 0.0011
58 | 1 | 0.0006
59 | 1 | 0.0003
60 | 0 | 0.0001
60 | 0 | 0.0001
0 | 4 | 0.1092
1 | 3 | 0.1614
2 | 4 | 0.2157
3 | 5 | 0.4071
4 | 8 | 0.6131
5 | 6 | 0.8432
6 | 9 | 0.9107
7 | 5 | 1.1260
8 | 4 | 1.6471
9 | 5 | 0.9396
10 | 7 | 1.7919
11 | 6 | 1.5221
12 | 6 | 3.7942
13 | 9 | 2.6463
14 | 11 | 3.2118
15 | 11 | 3.8784
16 | 10 | 3.8744
17 | 12 | 3.5837
18 | 10 | 2.6896
19 | 10 | 2.8447
20 | 10 | 2.0672
21 | 10 | 1.1460
22 | 14 | 1.2594
23 | 13 | 1.0000
24 | 13 | 1.7489
25 | 14 | 3.1473
26 | 13 | 3.8540
27 | 13 | 2.4095
28 | 13 | 2.1603
29 | 17 | 3.3794
30 | 14 | 2.2839
31 | 14 | 2.7909
32 | 14 | 1.7409
33 | 12 | 1.4082
34 | 12 | 0.9305
35 | 12 | 0.8722
36 | 12 | 0.4381
37 | 11 | 0.4562
38 | 10 | 0.6754
39 | 10 | 0.5873
40 | 10 | 0.4485
41 | 11 | 0.6708
42 | 10 | 0.5514
43 | 11 | 0.6129
44 | 10 | 0.3102
45 | 10 | 0.2918
46 | 9 | 0.2307
47 | 7 | 0.1650
48 | 6 | 0.1574
49 | 5 | 4.4800
50 | 5 | 1.7309
51 | 6 | 0.6116
52 | 3 | 0.1937
53 | 2 | 0.0279
54 | 2 | 0.0188
55 | 1 | 0.0035
56 | 0 | 0.0040
57 | 0 | 0.0005
57 | 0 | 0.0021
58 | 2 | 0.0009
59 | 1 | 0.0007
60 | 0 | 0.0002
60 | 0 | 0.0002
0 | 4 | 0.1114
1 | 3 | 0.2251
2 | 4 | 0.3423
3 | 5 | 0.3455
4 | 8 | 0.4078
5 | 6 | 0.7019
6 | 9 | 1.8550
7 | 5 | 0.8639
8 | 4 | 1.4607
9 | 5 | 1.8947
10 | 7 | 3.5578
11 | 6 | 2.3244
12 | 6 | 2.4197
13 | 9 | 3.9871
14 | 11 | 4.0240
15 | 11 | 3.1657
16 | 10 | 4.2058
17 | 12 | 2.7731
18 | 10 | 2.1577
19 | 12 | 2.1746
20 | 12 | 1.5816
21 | 13 | 0.6742
22 | 12 | 1.2252
23 | 11 | 2.3591
24 | 10 | 1.4942
25 | 10 | 1.6874
26 | 9 | 1.9362
27 | 11 | 1.6031
28 | 10 | 1.0852
29 | 14 | 1.2644
30 | 15 | 1.5072
31 | 12 | 1.7069
32 | 14 | 1.3689
33 | 15 | 2.1464
34 | 12 | 1.9481
35 | 12 | 1.5523
36 | 11 | 1.2165
37 | 12 | 0.5461
38 | 12 | 0.8060
39 | 12 | 1.1784
40 | 13 | 0.8031
41 | 14 | 0.7837
42 | 12 | 0.8259
43 | 11 | 0.7702
44 | 11 | 0.3006
45 | 9 | 0.5130
46 | 8 | 0.2986
47 | 7 | 0.2124
48 | 6 | 0.1474
49 | 6 | 3.3417
50 | 5 | 0.5372
51 | 4 | 0.2760
52 | 4 | 0.1127
53 | 3 | 0.0169
54 | 2 | 0.0151
55 | 1 | 0.0020
56 | 0 | 0.0019
57 | 1 | 0.0006
58 | 0 | 0.0005
59 | 0 | 0.0001
59 | 0 | 0.0003
60 | 0 | 0.0001
60 | 0 | 0.0001
0 | 4 | 0.1331
1 | 3 | 0.1408
2 | 4 | 0.2818
3 | 5 | 0.4815
4 | 8 | 0.6443
5 | 6 | 0.7926
6 | 9 | 1.1158
7 | 5 | 1.3533
8 | 4 | 1.3054
9 | 5 | 1.7252
10 | 7 | 2.6456
11 | 6 | 2.6754
12 | 6 | 2.4330
13 | 9 | 3.3466
14 | 11 | 2.2411
15 | 11 | 2.4052
16 | 10 | 3.0288
17 | 12 | 2.5862
18 | 10 | 2.6910
19 | 10 | 2.0648
20 | 10 | 1.5192
21 | 10 | 1.1744
22 | 14 | 1.1383
23 | 13 | 0.9613
24 | 13 | 1.9590
25 | 14 | 3.1533
26 | 13 | 2.2307
27 | 13 | 2.3620
28 | 13 | 2.6356
29 | 17 | 3.8811
30 | 14 | 1.5211
31 | 14 | 2.7150
32 | 14 | 2.4204
33 | 12 | 1.0146
34 | 12 | 1.0526
35 | 12 | 0.7471
36 | 12 | 0.4402
37 | 13 | 0.7323
38 | 12 | 0.2961
39 | 12 | 0.5551
40 | 12 | 0.6976
41 | 11 | 0.5988
42 | 10 | 0.4988
43 | 11 | 0.4543
44 | 10 | 0.5489
45 | 10 | 0.5068
46 | 9 | 0.3603
47 | 8 | 0.1386
48 | 7 | 0.1005
49 | 7 | 5.6724
50 | 6 | 1.4801
51 | 6 | 0.6259
52 | 5 | 0.1008
53 | 6 | 0.0337
54 | 5 | 0.0081
55 | 4 | 0.0056
56 | 3 | 0.0005
56 | 3 | 0.0024
57 | 2 | 0.0006
58 | 2 | 0.0005
59 | 1 | 0.0001
59 | 1 | 0.0003
60 | 0 | 0.0001
60 | 0 | 0.0001
0 | 4 | 0.1049
1 | 3 | 0.1265
2 | 4 | 0.2195
3 | 5 | 0.4513
4 | 8 | 0.4592
5 | 6 | 1.0288
6 | 9 | 1.1306
7 | 5 | 1.3039
8 | 4 | 1.4201
9 | 5 | 1.2257
10 | 7 | 2.4380
11 | 6 | 2.1523
12 | 6 | 3.5281
13 | 9 | 3.2221
14 | 11 | 2.3041
15 | 11 | 2.5033
16 | 10 | 3.5264
17 | 12 | 3.2709
18 | 10 | 2.8250
19 | 10 | 2.0826
20 | 10 | 2.4849
21 | 10 | 1.0507
22 | 14 | 1.2887
23 | 13 | 0.9267
24 | 13 | 1.8620
25 | 14 | 3.0898
26 | 13 | 2.8843
27 | 13 | 1.8893
28 | 13 | 2.1954
29 | 17 | 2.7997
30 | 14 | 2.3975
31 | 14 | 3.3241
32 | 14 | 2.7297
33 | 12 | 0.8665
34 | 12 | 1.0584
35 | 12 | 0.6070
36 | 12 | 0.5005
37 | 11 | 0.4385
38 | 10 | 0.7282
39 | 10 | 0.8853
40 | 10 | 0.6474
41 | 9 | 0.2905
42 | 6 | 0.2942
43 | 7 | 0.1660
44 | 7 | 0.2051
45 | 7 | 0.1427
46 | 5 | 0.1816
47 | 5 | 0.1920
48 | 2 | 0.1818
49 | 1 | 0.9463
50 | 0 | 1.1499
51 | 2 | 0.1919
52 | 0 | 0.1619
53 | 2 | 0.0353
54 | 1 | 0.0304
55 | 2 | 0.0060
56 | 1 | 0.0024
57 | 2 | 0.0008
58 | 1 | 0.0004
59 | 1 | 0.0005
60 | 0 | 0.0002
60 | 0 | 0.0001
0 | 4 | 0.1341
1 | 3 | 0.1527
2 | 4 | 0.2828
3 | 5 | 0.4551
4 | 8 | 0.4734
5 | 6 | 0.8311
6 | 9 | 2.0210
7 | 5 | 1.4867
8 | 4 | 1.4365
9 | 5 | 2.0554
10 | 7 | 1.6771
11 | 6 | 3.0747
12 | 6 | 3.3493
13 | 9 | 3.3354
14 | 11 | 2.3636
15 | 11 | 3.5774
16 | 10 | 3.1427
17 | 12 | 2.6535
18 | 10 | 2.9400
19 | 12 | 1.8930
20 | 12 | 0.7963
21 | 13 | 0.7335
22 | 12 | 1.3094
23 | 11 | 1.2974
24 | 10 | 1.9971
25 | 10 | 1.4051
26 | 9 | 2.2866
27 | 11 | 1.6759
28 | 10 | 1.7424
29 | 14 | 1.4375
30 | 15 | 1.6649
31 | 12 | 1.3698
32 | 14 | 1.2386
33 | 15 | 2.2505
34 | 12 | 1.5975
35 | 12 | 1.0172
36 | 11 | 1.2250
37 | 12 | 0.5894
38 | 12 | 0.6790
39 | 12 | 0.7808
40 | 13 | 0.9544
41 | 14 | 0.7595
42 | 12 | 0.7960
43 | 11 | 1.0596
44 | 11 | 0.4863
45 | 9 | 0.5320
46 | 8 | 0.2522
47 | 7 | 0.2030
48 | 6 | 0.1461
49 | 6 | 3.2999
50 | 5 | 0.5030
51 | 4 | 0.2755
52 | 4 | 0.0931
53 | 3 | 0.0168
54 | 2 | 0.0154
55 | 1 | 0.0020
56 | 0 | 0.0018
57 | 1 | 0.0006
58 | 0 | 0.0005
59 | 0 | 0.0002
59 | 0 | 0.0003
60 | 0 | 0.0001
60 | 0 | 0.0001
0 | 4 | 0.1032
1 | 3 | 0.1136
2 | 4 | 0.2343
3 | 5 | 0.4482
4 | 8 | 0.5260
5 | 6 | 0.9349
6 | 9 | 1.5964
7 | 5 | 0.9956
8 | 4 | 1.5448
9 | 5 | 1.7090
10 | 7 | 3.4555
11 | 6 | 2.1002
12 | 6 | 3.3861
13 | 9 | 2.4470
14 | 11 | 2.5478
15 | 11 | 3.2683
16 | 10 | 3.2311
17 | 12 | 3.0168
18 | 10 | 2.8017
19 | 10 | 3.1868
20 | 10 | 2.5653
21 | 10 | 1.4833
22 | 14 | 1.0980
23 | 13 | 0.8224
24 | 13 | 1.9325
25 | 14 | 3.7855
26 | 13 | 2.5363
27 | 13 | 3.1042
28 | 13 | 2.2138
29 | 17 | 2.8137
30 | 14 | 2.8948
31 | 14 | 2.3192
32 | 14 | 1.1432
33 | 12 | 0.7747
34 | 12 | 0.9208
35 | 13 | 1.1756
36 | 12 | 0.7989
37 | 12 | 0.7005
38 | 11 | 0.5212
39 | 12 | 0.6582
40 | 10 | 0.6851
41 | 10 | 0.5369
42 | 8 | 0.4544
43 | 9 | 0.4650
44 | 8 | 0.2756
45 | 9 | 0.2919
46 | 8 | 0.2669
47 | 7 | 0.2514
48 | 7 | 0.1311
49 | 6 | 5.4719
50 | 5 | 1.0599
51 | 6 | 0.5908
52 | 6 | 0.1727
53 | 7 | 0.0775
54 | 5 | 0.0154
55 | 4 | 0.0067
56 | 3 | 0.0017
57 | 3 | 0.0011
58 | 2 | 0.0001
58 | 2 | 0.0005
59 | 1 | 0.0001
59 | 1 | 0.0003
60 | 0 | 0.0001
60 | 0 | 0.0001
0 | 4 | 0.1124
1 | 3 | 0.1486
2 | 4 | 0.2428
3 | 5 | 0.3561
4 | 8 | 0.7192
5 | 6 | 0.9350
6 | 9 | 1.2080
7 | 5 | 1.2634
8 | 4 | 1.6871
9 | 5 | 1.8237
10 | 7 | 2.3523
11 | 6 | 1.9712
12 | 6 | 3.0280
13 | 9 | 3.7506
14 | 11 | 2.6960
15 | 11 | 1.6464
16 | 10 | 2.6389
17 | 12 | 2.9863
18 | 10 | 3.2343
19 | 10 | 2.2345
20 | 10 | 2.4099
21 | 10 | 0.9893
22 | 14 | 1.2289
23 | 13 | 0.8942
24 | 13 | 1.8091
25 | 14 | 2.9120
26 | 13 | 2.6208
27 | 13 | 3.2145
28 | 13 | 2.7854
29 | 17 | 3.0220
30 | 14 | 1.8470
31 | 14 | 1.9571
32 | 14 | 1.1830
33 | 12 | 1.0490
34 | 12 | 1.1045
35 | 13 | 1.1763
36 | 11 | 0.4261
37 | 10 | 0.4710
38 | 9 | 0.5317
39 | 10 | 0.7184
40 | 9 | 0.3675
41 | 11 | 0.7523
42 | 11 | 0.3499
43 | 11 | 0.6122
44 | 10 | 0.3562
45 | 13 | 0.4686
46 | 12 | 0.0947
47 | 11 | 0.1878
48 | 9 | 0.0381
49 | 8 | 2.2407
50 | 6 | 0.4629
51 | 6 | 0.2619
52 | 4 | 0.0973
53 | 5 | 0.0357
54 | 5 | 0.0215
55 | 5 | 0.0094
56 | 4 | 0.0030
57 | 3 | 0.0013
58 | 2 | 0.0004
59 | 1 | 0.0003
60 | 0 | 0.0001
60 | 0 | 0.0001
0 | 4 | 0.1298
1 | 3 | 0.1938
2 | 4 | 0.2972
3 | 5 | 0.3721
4 | 8 | 0.5723
5 | 6 | 0.9236
6 | 9 | 1.2823
7 | 5 | 0.9433
8 | 4 | 1.6839
9 | 5 | 2.1151
10 | 7 | 2.4734
11 | 6 | 3.1884
12 | 6 | 3.1708
13 | 9 | 2.9111
14 | 11 | 2.9363
15 | 11 | 3.6282
16 | 10 | 3.0973
17 | 12 | 2.8197
18 | 10 | 2.8642
19 | 12 | 1.9343
20 | 12 | 2.3085
21 | 13 | 0.6745
22 | 12 | 1.2865
23 | 11 | 2.3279
24 | 10 | 2.1561
25 | 10 | 2.0898
26 | 9 | 1.9966
27 | 11 | 2.0380
28 | 10 | 1.3262
29 | 14 | 1.6075
30 | 15 | 1.5676
31 | 12 | 1.2515
32 | 14 | 1.2904
33 | 15 | 1.4171
34 | 12 | 1.5281
35 | 12 | 1.3319
36 | 11 | 1.2657
37 | 12 | 0.5622
38 | 12 | 0.8138
39 | 12 | 0.9646
40 | 13 | 1.0855
41 | 14 | 0.8322
42 | 12 | 0.9476
43 | 11 | 0.8971
44 | 11 | 0.5036
45 | 9 | 0.6174
46 | 8 | 0.2630
47 | 7 | 0.2383
48 | 6 | 0.1552
49 | 6 | 3.1111
50 | 5 | 0.6876
51 | 4 | 0.2445
52 | 4 | 0.1050
53 | 3 | 0.0188
54 | 2 | 0.0156
55 | 1 | 0.0019
56 | 0 | 0.0018
57 | 1 | 0.0006
58 | 0 | 0.0005
59 | 0 | 0.0001
59 | 0 | 0.0003
60 | 0 | 0.0001
60 | 0 | 0.0001
0 | 4 | 0.1425
1 | 3 | 0.2016
2 | 4 | 0.2418
3 | 5 | 0.3357
4 | 8 | 0.7627
5 | 6 | 0.9566
6 | 9 | 1.3809
7 | 5 | 1.0985
8 | 4 | 1.5268
9 | 5 | 1.2923
10 | 7 | 2.6356
11 | 6 | 2.5269
12 | 6 | 3.0734
13 | 9 | 3.5157
14 | 11 | 1.6782
15 | 11 | 3.6230
16 | 10 | 2.3223
17 | 12 | 2.3649
18 | 10 | 2.6828
19 | 12 | 2.2212
20 | 12 | 1.4490
21 | 13 | 0.7598
22 | 12 | 1.0432
23 | 11 | 2.7818
24 | 10 | 2.5141
25 | 10 | 1.5221
26 | 9 | 2.2986
27 | 11 | 1.7299
28 | 10 | 1.2116
29 | 14 | 1.7306
30 | 15 | 1.6448
31 | 12 | 1.0861
32 | 14 | 1.4335
33 | 15 | 1.9589
34 | 12 | 1.1119
35 | 12 | 0.9132
36 | 11 | 0.7272
37 | 12 | 0.5876
38 | 12 | 0.7423
39 | 12 | 1.5888
40 | 13 | 1.0043
41 | 14 | 0.9114
42 | 12 | 0.5801
43 | 11 | 0.9931
44 | 11 | 0.4823
45 | 9 | 0.5923
46 | 8 | 0.2417
47 | 7 | 0.2308
48 | 6 | 0.1294
49 | 6 | 3.4480
50 | 5 | 0.6769
51 | 4 | 0.2510
52 | 4 | 0.1007
53 | 3 | 0.0198
54 | 2 | 0.0157
55 | 1 | 0.0020
56 | 0 | 0.0018
57 | 1 | 0.0006
58 | 0 | 0.0005
59 | 0 | 0.0002
59 | 0 | 0.0003
60 | 0 | 0.0001
60 | 0 | 0.0001
0 | 4 | 0.1091
1 | 3 | 0.2049
2 | 4 | 0.1530
3 | 5 | 0.4488
